Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch;;;;;;;;;;;;;
415761378,4,2016-9,Hong Kong,Small compared to the US Disneys which is good if you have small children. The new Space Mountain Star Wars ride is great (not for small kids though). Get the fast pass for Winnie the Pooh as soon as you arrive. It's not amazing but the queues are always super long. Star liner Diner good for kids burgers. Don't miss the shows. ,Disneyland_HongKong;;;;;;;;;;;;;
415748239,5,2016-9,Indonesia,This is a must do when in Hong Kong with the Train going right to the door how can you not get there. We went there on a Sunday I thought it would be crazy busy but it was really good,Disneyland_HongKong;;;;;;;;;;;;;
415626779,4,2016-5,India,Beautifully planned tourist destination. Did expect so much crowd on a weekday but enjoyed every minute spent there.,Disneyland_HongKong;;;;;;;;;;;;;
"415568547,2,2016-9,Malaysia,""Part of it why I didnt enjoyed was because it was raining the day I went. And I found out they charged for the raincoat at HKD 65, and some of their rides are even closed."",Disneyland_HongKong";;;;;;;;;;;;;
"415544585,5,2015-12,Indonesia,""This HK Disneyland was my first Disney park experience and it was magical! I visited during winter season around 2 weeks before Christmas and the festive decoration was amazing with the giant Christmas tree. My favorite ride was Space Mountain, and Golden Mickey Show was a must see."",Disneyland_HongKong";;;;;;;;;;;;;
"415523097,4,2016-9,Singapore,""My family took the Three Magical Days Disney Getaway Package with Disney Hollywood Hotel this round. We have visited the park a number of times since 2010. The park is still clean and well maintained. New additions include the Star War items at Tomorrowland. The 'Mickey and the Wondrous Book Show' which replaces the 'The Golden Mickey Show' is a must watch. The one day Disney Photo Pass   is worth the money as it allows you to download the all soft copies of the photographs taken by the photographers on that day.Despite the rain on both days, we had a good experience this round. "",Disneyland_HongKong";;;;;;;;;;;;;
"415508469,4,2016-8,United Kingdom,""I have been to Disney USA and Paris and both were to different experiences!Yes USA is the real deal but yes very expensive!So HK Disney is going to cost you approx   50 for an adult ticket. book on line and get a digital ticket will save you between   5 &   10. I would say this is a scaled down park but if you have kids up to the of age of 14 they will love it.I just went with my wife for a day out and we went on several rides and watched the Lion King ( Abridged Version) so although it's not the USA scale theme park and I am an old cynic I reckon it's pretty good value for money and is aimed at the younger age range.So in summary, if you have young kids a great day out, will keep them entertained, Staff really helpful, queues can be long at times but just plan your day."",Disneyland_HongKong";;;;;;;;;;;;;
"415371248,5,2015-10,United Arab Emirates,""My dream came true and I had the chance to visit disenyland.It was amazing experience, all rides were fun, I liked Toystory land very much , (Small world ) ride was full of cuteness.The rides are suitable for all ages. The fireworks at night were epic.I advise people to arrive at the park earlly and to plan their time well so they will not miss a thing. "",Disneyland_HongKong";;;;;;;;;;;;;
415314959,3,2016-8,United Kingdom,The park is easy to get to and all the rides are well maintained and fun. The park is not Florida but is bigger then you think and has attractions for all the family. The parade is great and equals many of the ones in other parks. The number of eating places are numerous but are quite expensive. Not all the restaurants were open when we visited. It does get hot and humid and there is no water sprays or cooling areas. ,Disneyland_HongKong;;;;;;;;;;;;;
"415197360,5,2015-10,United Arab Emirates,""They make sure everybody has a good time.  performers are so well trained.  The parade is awesome treat to the eyes. and the fireworks at the end is the best.  Rides, although not many for adults, were enjoyable."",Disneyland_HongKong";;;;;;;;;;;;;
"415172427,4,2016-8,India,""I would say, I enjoyed the place more than my 9 year old! We had kept the last day of our HK trip to cover Disneyland and that was just not enough. You need to spend a good two days if keen on covering all the sections and enjoy most of the rides! The Lion King show was spectacular and so was Mickey's Philharmonic show."",Disneyland_HongKong";;;;;;;;;;;;;
"415093289,5,2016-7,United States,""Since we started taking our child on travels, we try to find something for him to get distracted, to make his trip exciting. One day for him. We visited Hong Kong on July 2016, and we took him to Disney. My wife loves Disney and now we scratched off this one from the list of the many there are. It is like Disneyland in Anaheim, but with that jungle feeling, since it is in the middle of Lantau Island. Cheaper than US Disneys. The only negative side to it, it's that there are no memorable souveniers to bring back. We thought that there were going to be a lot of Chinese themed souveniers, but there weren't. We loved all the Star Wars themed attractions and Toy Story Land. Visit if you have enough time. Enjoy."",Disneyland_HongKong";;;;;;;;;;;;;
415082453,4,2016-9,Singapore,It was my first Disneyland ever so was fun. However very few rides will appeal to the thrill seeker. 2 at best. So be watchful there unless you are going with kids. Book tickets online from klook.com. Cheaper as well as saves the hassle and you can queue up straight at 10am. Take fast pass on the 2 rides where it is available to ensure you can finish others first. Grizzly gulch go for in the early morning to avoid queues. The souvenir shops are a rip off but we did end up buying some knick knacks. Carry an empty bottle of water and keep refilling instead of buying inside. Overall a great day out and good fun.,Disneyland_HongKong;;;;;;;;;;;;;
